round,device_id,train_loss,num_train_samples
1,0,0.005105787422508001,1882
1,1,0.007421073503792286,1167
1,2,0.011138546280562878,913
1,3,0.009926765225827694,753
1,4,0.006077866069972515,1363
1,5,0.005397150758653879,1483
1,6,0.007710713427513838,1681
1,7,0.0062311687506735325,1712
1,8,0.006483847741037607,1174
1,9,0.006169725675135851,1452
1,10,0.008014807477593422,1523
1,11,0.004297436680644751,1892
1,12,0.004883792717009783,2604
1,13,0.004523292649537325,2243
1,14,0.003426213748753071,2844
1,15,0.008570884354412556,877
1,16,0.004454705398529768,1983
1,17,0.0051988475024700165,2093
1,18,0.01280184742063284,686
1,19,0.00598222017288208,1805
1,20,0.006527839694172144,1458
1,21,0.002982288831844926,3432
1,22,0.003301232820376754,3060
1,23,0.004987207241356373,1891
1,24,0.008333352394402027,881
1,25,0.004782913718372583,2581
1,26,0.008757232688367367,972
1,27,0.01238508801907301,737
1,28,0.008056150749325752,1251
1,29,0.006053209770470858,1607
2,18,0.0158372912555933,686
2,3,0.013903356157243252,753
2,2,0.015855465084314346,913
2,21,0.006546984892338514,3432
2,23,0.010661146603524685,1891
2,24,0.013957143761217594,881
2,17,0.011440970934927464,2093
2,20,0.01422303356230259,1458
2,19,0.011297613382339478,1805
2,9,0.01202912162989378,1452
2,6,0.013823169283568859,1681
2,13,0.009471331723034382,2243
2,7,0.012351874262094498,1712
2,5,0.012767509557306767,1483
2,29,0.011488762684166431,1607
2,12,0.007234388962388039,2604
2,14,0.007235414814203978,2844
2,8,0.013301480561494827,1174
2,10,0.012155020609498024,1523
2,15,0.01407990138977766,877
2,16,0.010532899759709835,1983
2,27,0.014740764163434505,737
2,25,0.008472150191664696,2581
2,1,0.013422742486000061,1167
2,26,0.014619373716413975,972
2,11,0.011372924782335758,1892
2,0,0.010196056216955185,1882
2,4,0.013830785639584064,1363
2,22,0.007023418787866831,3060
2,28,0.012994620949029922,1251
3,1,0.01091265119612217,1167
3,20,0.010728256776928902,1458
3,25,0.006765230093151331,2581
3,2,0.01315578818321228,913
3,5,0.010097420774400234,1483
3,26,0.012268428690731525,972
3,17,0.009612103924155235,2093
3,21,0.005156336352229118,3432
3,13,0.008157375268638134,2243
3,3,0.011065526865422726,753
3,11,0.008894158527255058,1892
3,27,0.013192989863455296,737
3,0,0.00651400675997138,1882
3,28,0.011046985164284706,1251
3,22,0.006232636049389839,3060
3,9,0.01014262717217207,1452
3,19,0.00914367288351059,1805
3,4,0.012258737348020077,1363
3,8,0.010778273455798626,1174
3,15,0.011176738888025284,877
3,23,0.008665821515023708,1891
3,12,0.006395536940544844,2604
3,10,0.011928760446608067,1523
3,24,0.01137791108340025,881
3,16,0.00873473845422268,1983
3,14,0.005871904548257589,2844
3,7,0.01012588944286108,1712
3,29,0.008632048033177853,1607
3,6,0.011628075502812862,1681
3,18,0.014427469111979008,686
4,17,0.006776754278689623,2093
4,14,0.004543284885585308,2844
4,9,0.007175981067121029,1452
4,29,0.00558862229809165,1607
4,19,0.006551390513777733,1805
4,18,0.011159096844494343,686
4,13,0.0057852603495121,2243
4,7,0.006870369426906109,1712
4,21,0.00352856726385653,3432
4,2,0.009888876229524612,913
4,4,0.008573776111006737,1363
4,25,0.005045510362833738,2581
4,28,0.0073775011114776134,1251
4,8,0.007262341678142548,1174
4,26,0.009033259935677052,972
4,0,0.0047000134363770485,1882
4,10,0.010037848725914955,1523
4,24,0.008525400422513485,881
4,22,0.0046755108051002026,3060
4,27,0.010905723087489605,737
4,20,0.007292275782674551,1458
4,16,0.006464079022407532,1983
4,15,0.00897709559649229,877
4,5,0.007046679966151714,1483
4,12,0.005028897430747747,2604
4,23,0.0058886827901005745,1891
4,6,0.008829656057059765,1681
4,3,0.0064442032016813755,753
4,11,0.005913606844842434,1892
4,1,0.008491847664117813,1167
5,28,0.005991979036480188,1251
5,9,0.004445768427103758,1452
5,21,0.0030633911956101656,3432
5,19,0.005211524665355682,1805
5,18,0.008653877303004265,686
5,27,0.009482542984187603,737
5,22,0.0037838653661310673,3060
5,29,0.004029048606753349,1607
5,26,0.006860880646854639,972
5,2,0.007721024565398693,913
5,7,0.005372360348701477,1712
5,16,0.005145934876054525,1983
5,23,0.004216556437313557,1891
5,0,0.0033470294438302517,1882
5,17,0.004903106484562159,2093
5,20,0.005180601496249437,1458
5,4,0.00605945335701108,1363
5,24,0.006310713477432728,881
5,11,0.004494545981287956,1892
5,13,0.004293868318200111,2243
5,8,0.00483459560200572,1174
5,6,0.00735865905880928,1681
5,3,0.004335201345384121,753
5,25,0.004064111039042473,2581
5,15,0.005136852618306875,877
5,10,0.007840083912014961,1523
5,12,0.0044157481752336025,2604
5,14,0.0034005858469754457,2844
5,5,0.004379631951451302,1483
5,1,0.007575162686407566,1167
6,22,0.0031571106519550085,3060
6,21,0.0026468464639037848,3432
6,28,0.00523345498368144,1251
6,10,0.006497390102595091,1523
6,18,0.00719293300062418,686
6,23,0.0036557225976139307,1891
6,14,0.0031538004986941814,2844
6,5,0.003362058661878109,1483
6,16,0.0041590491309762,1983
6,27,0.008112994022667408,737
6,25,0.0034753030631691217,2581
6,19,0.004468936938792467,1805
6,0,0.002717152703553438,1882
6,12,0.003999634645879269,2604
6,6,0.0056467605754733086,1681
6,8,0.004523212090134621,1174
6,29,0.003418944077566266,1607
6,1,0.006914094556123018,1167
6,11,0.0033571687527000904,1892
6,3,0.0033733577001839876,753
6,15,0.004103397484868765,877
6,2,0.00648335088044405,913
6,20,0.004443617537617683,1458
6,7,0.0038458877243101597,1712
6,9,0.0036089562345296144,1452
6,17,0.004134864546358585,2093
6,4,0.005131202284246683,1363
6,26,0.005209227092564106,972
6,24,0.005162393674254417,881
6,13,0.00407645246013999,2243
7,15,0.003638145048171282,877
7,14,0.002809070749208331,2844
7,16,0.0037331809289753437,1983
7,21,0.0025844029150903225,3432
7,27,0.00750183779746294,737
7,4,0.004136517643928528,1363
7,24,0.004678769037127495,881
7,20,0.003955746069550514,1458
7,0,0.002232177183032036,1882
7,6,0.004958443343639374,1681
7,3,0.002602943452075124,753
7,28,0.004893277771770954,1251
7,13,0.003421119647100568,2243
7,10,0.005516726523637772,1523
7,8,0.0038387742824852467,1174
7,2,0.005467318929731846,913
7,17,0.0036940895952284336,2093
7,11,0.0032818082254379988,1892
7,9,0.0029852946754544973,1452
7,7,0.0036594148259609938,1712
7,1,0.007046118378639221,1167
7,5,0.002966986270621419,1483
7,12,0.0039125531911849976,2604
7,29,0.0030696908943355083,1607
7,26,0.0047540427185595036,972
7,23,0.003317047143355012,1891
7,18,0.00594335189089179,686
7,19,0.004092389717698097,1805
7,25,0.0032878366764634848,2581
7,22,0.00319196586497128,3060
8,25,0.0031114257872104645,2581
8,10,0.004895505961030722,1523
8,21,0.002483950462192297,3432
8,14,0.0028481550980359316,2844
8,26,0.004149413667619228,972
8,6,0.004710210952907801,1681
8,29,0.00287808058783412,1607
8,17,0.003517884062603116,2093
8,20,0.0034490213729441166,1458
8,22,0.002897746628150344,3060
8,7,0.003362281247973442,1712
8,4,0.003962860908359289,1363
8,11,0.0030608768574893475,1892
8,1,0.006230630446225405,1167
8,9,0.002932244446128607,1452
8,15,0.0028959885239601135,877
8,18,0.005208566319197416,686
8,5,0.0030936100520193577,1483
8,8,0.0035867260303348303,1174
8,23,0.0031143194064497948,1891
8,2,0.005094165448099375,913
8,19,0.004224360920488834,1805
8,27,0.007151474244892597,737
8,28,0.004918553400784731,1251
8,0,0.0021748344879597425,1882
8,13,0.0030566744972020388,2243
8,24,0.004353280179202557,881
8,16,0.0036704849917441607,1983
8,12,0.0038321579340845346,2604
8,3,0.0023852577432990074,753
9,15,0.002893610391765833,877
9,10,0.004395402502268553,1523
9,11,0.00299968128092587,1892
9,27,0.006614601705223322,737
9,1,0.006583227310329676,1167
9,16,0.0032545323483645916,1983
9,28,0.004302367102354765,1251
9,23,0.002986749168485403,1891
9,7,0.002995759714394808,1712
9,21,0.002424550009891391,3432
9,18,0.0049030291847884655,686
9,20,0.0035953926853835583,1458
9,12,0.0037056414876133204,2604
9,5,0.0025189605075865984,1483
9,24,0.004028991796076298,881
9,4,0.003538060700520873,1363
9,0,0.002114908304065466,1882
9,26,0.0039557055570185184,972
9,13,0.002955666510388255,2243
9,14,0.0026794199366122484,2844
9,8,0.0032235567923635244,1174
9,29,0.002879954408854246,1607
9,3,0.002426545135676861,753
9,2,0.004796367138624191,913
9,9,0.0025697338860481977,1452
9,19,0.0038835876621305943,1805
9,6,0.0040826317854225636,1681
9,22,0.0028275928925722837,3060
9,25,0.0029787160456180573,2581
9,17,0.0035383710637688637,2093
10,3,0.002326414454728365,753
10,2,0.004434690810739994,913
10,0,0.0019882512278854847,1882
10,4,0.0033440671395510435,1363
10,20,0.0030190381221473217,1458
10,10,0.0040842751041054726,1523
10,8,0.0033095707185566425,1174
10,22,0.0026414962485432625,3060
10,11,0.003170131938531995,1892
10,5,0.0029134766664355993,1483
10,27,0.008286216296255589,737
10,12,0.003579497803002596,2604
10,15,0.0028344641905277967,877
10,9,0.0025609410367906094,1452
10,6,0.004094819072633982,1681
10,7,0.0030514602549374104,1712
10,16,0.00317349168471992,1983
10,24,0.004015951883047819,881
10,17,0.0034820016007870436,2093
10,13,0.0027322890236973763,2243
10,28,0.004040490835905075,1251
10,19,0.003845163621008396,1805
10,23,0.0029535021167248487,1891
10,1,0.0059403348714113235,1167
10,18,0.005246430169790983,686
10,21,0.002419985830783844,3432
10,14,0.002478415612131357,2844
10,26,0.003871577326208353,972
10,25,0.0029681792948395014,2581
10,29,0.002764413133263588,1607
11,27,0.00681339344009757,737
11,5,0.0026719511952251196,1483
11,20,0.0030790113378316164,1458
11,15,0.0023668913636356592,877
11,11,0.002915407298132777,1892
11,4,0.003347947495058179,1363
11,28,0.003897726768627763,1251
11,18,0.004871169570833445,686
11,6,0.003935450222343206,1681
11,19,0.0038108418229967356,1805
11,13,0.0027542775496840477,2243
11,0,0.002163634402677417,1882
11,12,0.0035675896797329187,2604
11,22,0.0025578299537301064,3060
11,9,0.00235343468375504,1452
11,7,0.002659020246937871,1712
11,29,0.0026280528400093317,1607
11,24,0.0037602982483804226,881
11,1,0.006377091631293297,1167
11,26,0.0032827670220285654,972
11,10,0.00456616748124361,1523
11,16,0.0032743914052844048,1983
11,3,0.00222308118827641,753
11,25,0.002858205931261182,2581
11,14,0.0025892267003655434,2844
11,21,0.0023781328927725554,3432
11,17,0.0031968061812222004,2093
11,8,0.003072137478739023,1174
11,23,0.002669219160452485,1891
11,2,0.004247177392244339,913
12,18,0.004821219947189093,686
12,6,0.003986497409641743,1681
12,15,0.002636119956150651,877
12,26,0.003238965291529894,972
12,0,0.001921963063068688,1882
12,4,0.0035114155616611242,1363
12,12,0.003593835514038801,2604
12,27,0.007382866460829973,737
12,13,0.0027145976200699806,2243
12,21,0.002287300070747733,3432
12,20,0.0026006968691945076,1458
12,14,0.0026201873552054167,2844
12,25,0.00280129536986351,2581
12,29,0.0024816691875457764,1607
12,19,0.003878970630466938,1805
12,5,0.0023060718085616827,1483
12,9,0.0023266379721462727,1452
12,8,0.0032841165084391832,1174
12,1,0.006033773068338633,1167
12,11,0.002548039657995105,1892
12,2,0.004173250403255224,913
12,16,0.0031822293531149626,1983
12,10,0.003770726267248392,1523
12,17,0.0030554551631212234,2093
12,24,0.003929546568542719,881
12,7,0.0026721544563770294,1712
12,23,0.0027733619790524244,1891
12,28,0.004211679100990295,1251
12,3,0.0021513423416763544,753
12,22,0.002372709335759282,3060
13,10,0.004148710053414106,1523
13,8,0.003073484869673848,1174
13,0,0.0019609981682151556,1882
13,5,0.0022451644763350487,1483
13,7,0.002726935548707843,1712
13,1,0.006517983973026276,1167
13,11,0.0025187700521200895,1892
13,13,0.0032672309316694736,2243
13,2,0.004240910988301039,913
13,15,0.002644132822751999,877
13,16,0.003063719952479005,1983
13,12,0.0034945900551974773,2604
13,24,0.00362195516936481,881
13,9,0.002391214482486248,1452
13,14,0.002450105967000127,2844
13,6,0.0036084323655813932,1681
13,17,0.0032550704199820757,2093
13,27,0.00698128342628479,737
13,18,0.004808502271771431,686
13,29,0.002666892483830452,1607
13,4,0.002919769147410989,1363
13,23,0.002721118740737438,1891
13,19,0.0038059712387621403,1805
13,3,0.0022125516552478075,753
13,20,0.0028808426577597857,1458
13,28,0.0033790715970098972,1251
13,21,0.002258861204609275,3432
13,26,0.0035476202610880136,972
13,25,0.00272011267952621,2581
13,22,0.0025226594880223274,3060